Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-10-09 05:00:00+00:00,56831.1640625,56963.3203125,56829.84765625,56948.453125,0,0.0,0.0
2024-10-09 06:00:00+00:00,56935.453125,56983.6953125,56889.609375,56925.3984375,0,0.0,0.0
2024-10-09 07:00:00+00:00,56891.046875,56895.25,56731.47265625,56797.3984375,0,0.0,0.0
2024-10-09 08:00:00+00:00,56787.13671875,56790.37109375,56598.44921875,56661.3984375,0,0.0,0.0
2024-10-09 09:00:00+00:00,56673.2265625,56734.95703125,56643.6796875,56734.95703125,0,0.0,0.0
2024-10-09 10:00:00+00:00,56723.4921875,56733.18359375,56540.41015625,56629.40625,0,0.0,0.0
2024-10-09 11:00:00+00:00,56613.8203125,56752.66015625,56602.79296875,56752.66015625,0,0.0,0.0
2024-10-09 12:00:00+00:00,56747.87890625,56747.87890625,56358.22265625,56559.0078125,598591488,0.0,0.0
2024-10-09 13:00:00+00:00,56549.4375,56572.84375,56388.046875,56388.046875,0,0.0,0.0
2024-10-09 14:00:00+00:00,56413.1171875,56558.21875,56311.2578125,56487.83203125,0,0.0,0.0
2024-10-09 15:00:00+00:00,56474.91015625,56916.9765625,56396.12109375,56867.23046875,0,0.0,0.0
2024-10-09 16:00:00+00:00,56873.95703125,56873.95703125,56336.84765625,56382.65625,194297856,0.0,0.0
2024-10-09 17:00:00+00:00,56371.125,56544.37109375,56358.84765625,56398.05859375,0,0.0,0.0
2024-10-09 18:00:00+00:00,56425.1640625,56462.08984375,55900.69140625,55900.69140625,409845760,0.0,0.0
2024-10-09 19:00:00+00:00,55870.3828125,55880.78125,55571.84375,55747.7421875,1434662912,0.0,0.0
2024-10-09 20:00:00+00:00,55689.99609375,55826.20703125,55202.7578125,55211.7734375,0,0.0,0.0
2024-10-09 21:00:00+00:00,55289.15625,55650.0390625,55263.6640625,55552.203125,698370048,0.0,0.0
2024-10-09 22:00:00+00:00,55551.77734375,55627.6328125,55451.296875,55531.203125,41791488,0.0,0.0
2024-10-09 23:00:00+00:00,55531.203125,55542.9765625,55359.83984375,55368.234375,114962432,0.0,0.0
2024-10-10 00:00:00+00:00,55405.73828125,55405.796875,55166.484375,55256.46484375,211517440,0.0,0.0
2024-10-10 01:00:00+00:00,55262.44921875,55537.9375,55256.55859375,55495.6171875,6320128,0.0,0.0
2024-10-10 02:00:00+00:00,55525.24609375,55604.421875,55444.90234375,55586.54296875,150571008,0.0,0.0
2024-10-10 03:00:00+00:00,55561.88671875,55644.65234375,55540.39453125,55566.33984375,0,0.0,0.0
2024-10-10 04:00:00+00:00,55565.59375,55656.421875,55532.35546875,55594.0546875,0,0.0,0.0
2024-10-10 05:00:00+00:00,55589.43359375,55737.59765625,55567.46484375,55639.73046875,0,0.0,0.0
2024-10-10 06:00:00+00:00,55651.6015625,55844.83984375,55632.07421875,55833.23828125,225923072,0.0,0.0
2024-10-10 07:00:00+00:00,55840.81640625,55842.796875,55636.12109375,55641.80078125,0,0.0,0.0
2024-10-10 08:00:00+00:00,55644.48046875,55781.3828125,55587.94921875,55590.33203125,0,0.0,0.0
2024-10-10 09:00:00+00:00,55596.7109375,55693.14453125,55429.6484375,55671.81640625,609632256,0.0,0.0
2024-10-10 10:00:00+00:00,55671.0234375,55863.03125,55671.0234375,55761.49609375,0,0.0,0.0
2024-10-10 11:00:00+00:00,55763.5703125,56013.40234375,55763.5703125,55972.0078125,336521216,0.0,0.0
2024-10-10 12:00:00+00:00,55976.78125,56004.046875,55557.39453125,55646.15234375,112031744,0.0,0.0
2024-10-10 13:00:00+00:00,55652.546875,55852.92578125,55382.73828125,55644.40625,0,0.0,0.0
2024-10-10 14:00:00+00:00,55692.3515625,55738.1171875,55404.796875,55424.15625,89481216,0.0,0.0
2024-10-10 15:00:00+00:00,55429.84765625,55588.73046875,55296.23828125,55588.73046875,0,0.0,0.0
2024-10-10 16:00:00+00:00,55592.49609375,55732.05859375,55311.078125,55311.078125,0,0.0,0.0
2024-10-10 17:00:00+00:00,55298.80078125,55335.92578125,54496.40625,54496.40625,1145671680,0.0,0.0
2024-10-10 18:00:00+00:00,54496.64453125,54496.64453125,53920.9765625,54407.23046875,1662175232,0.0,0.0
2024-10-10 19:00:00+00:00,54407.23046875,54563.76171875,54282.24609375,54563.76171875,0,0.0,0.0
2024-10-10 20:00:00+00:00,54567.828125,54806.47265625,54458.5546875,54569.1875,0,0.0,0.0
2024-10-10 21:00:00+00:00,54566.921875,54939.5859375,54560.39453125,54939.5859375,0,0.0,0.0
2024-10-10 22:00:00+00:00,54942.078125,55036.4765625,54785.78515625,54982.34765625,372328448,0.0,0.0
2024-10-10 23:00:00+00:00,54981.38671875,55122.609375,54975.72265625,55122.609375,0,0.0,0.0
2024-10-11 00:00:00+00:00,55132.99609375,55146.8828125,54969.203125,54997.34375,0,0.0,0.0
2024-10-11 01:00:00+00:00,54995.59765625,55471.08203125,54931.40625,55398.37109375,0,0.0,0.0
2024-10-11 02:00:00+00:00,55373.93359375,55373.93359375,55200.98828125,55306.80859375,111312896,0.0,0.0
2024-10-11 03:00:00+00:00,55310.25390625,55434.3203125,55310.25390625,55373.78515625,55541760,0.0,0.0
2024-10-11 04:00:00+00:00,55376.328125,55461.34765625,55352.9609375,55461.34765625,17557504,0.0,0.0
2024-10-11 05:00:00+00:00,55461.40625,55515.09765625,55387.80078125,55446.125,0,0.0,0.0
2024-10-11 06:00:00+00:00,55424.1328125,55662.89453125,55396.26171875,55545.5625,59252736,0.0,0.0
2024-10-11 07:00:00+00:00,55542.0390625,55641.59765625,55401.72265625,55406.49609375,277645312,0.0,0.0
2024-10-11 08:00:00+00:00,55405.22265625,55503.09765625,55353.359375,55379.12890625,0,0.0,0.0
2024-10-11 09:00:00+00:00,55365.96875,55787.2265625,55365.96875,55784.06640625,15196160,0.0,0.0
2024-10-11 10:00:00+00:00,55837.47265625,55939.0546875,55759.26171875,55877.2734375,460953600,0.0,0.0
2024-10-11 11:00:00+00:00,55883.796875,55992.55859375,55838.25390625,55926.7421875,0,0.0,0.0
2024-10-11 12:00:00+00:00,55928.1484375,56091.2578125,55881.95703125,56069.32421875,0,0.0,0.0
2024-10-11 13:00:00+00:00,56120.51953125,56479.68359375,55959.65625,56377.5,284897280,0.0,0.0
2024-10-11 14:00:00+00:00,56374.4140625,56552.171875,56339.8828125,56413.92578125,732981248,0.0,0.0
2024-10-11 15:00:00+00:00,56446.08203125,57042.609375,56446.08203125,56919.015625,583424000,0.0,0.0
2024-10-11 16:00:00+00:00,57044.66796875,57044.66796875,56769.1953125,56893.5703125,187762688,0.0,0.0
2024-10-11 17:00:00+00:00,56882.5859375,57473.97265625,56817.5390625,57381.6171875,148649984,0.0,0.0
2024-10-11 18:00:00+00:00,57484.13671875,57521.07421875,57318.3515625,57500.5,0,0.0,0.0
2024-10-11 19:00:00+00:00,57502.953125,57932.89453125,57445.98046875,57689.28515625,929812480,0.0,0.0
2024-10-11 20:00:00+00:00,57700.89453125,57700.89453125,57544.41796875,57603.08984375,0,0.0,0.0
2024-10-11 21:00:00+00:00,57605.359375,57712.3125,57442.515625,57442.515625,0,0.0,0.0
2024-10-11 22:00:00+00:00,57401.53125,57476.6875,57000.4375,57056.29296875,0,0.0,0.0
2024-10-11 23:00:00+00:00,57052.51953125,57238.25,56978.7890625,57026.94921875,33832960,0.0,0.0
2024-10-12 00:00:00+00:00,57124.57421875,57414.11328125,57098.796875,57414.11328125,139661312,0.0,0.0
2024-10-12 01:00:00+00:00,57414.11328125,57607.421875,57267.56640625,57314.2734375,116721664,0.0,0.0
2024-10-12 02:00:00+00:00,57314.2734375,57320.2265625,57127.29296875,57128.828125,0,0.0,0.0
2024-10-12 03:00:00+00:00,57147.31640625,57210.3046875,57095.63671875,57149.453125,3409920,0.0,0.0
2024-10-12 04:00:00+00:00,57149.99609375,57302.26171875,57140.63671875,57181.1015625,119390208,0.0,0.0
2024-10-12 05:00:00+00:00,57181.1015625,57347.4453125,57156.5625,57347.4453125,0,0.0,0.0
2024-10-12 06:00:00+00:00,57351.828125,57351.828125,57226.51171875,57259.7578125,0,0.0,0.0
2024-10-12 07:00:00+00:00,57261.38671875,57345.55078125,57213.2109375,57339.5234375,0,0.0,0.0
2024-10-12 08:00:00+00:00,57295.98046875,57344.046875,57268.75390625,57297.9765625,0,0.0,0.0
2024-10-12 09:00:00+00:00,57298.4765625,57391.97265625,57259.22265625,57391.97265625,0,0.0,0.0
2024-10-12 10:00:00+00:00,57403.85546875,57556.15234375,57397.8828125,57556.15234375,0,0.0,0.0
2024-10-12 11:00:00+00:00,57585.69921875,57776.33203125,57510.25390625,57510.25390625,164751360,0.0,0.0
2024-10-12 12:00:00+00:00,57484.05859375,57614.30859375,57422.4296875,57603.109375,0,0.0,0.0
2024-10-12 13:00:00+00:00,57598.578125,57674.328125,57545.359375,57643.41015625,0,0.0,0.0
2024-10-12 14:00:00+00:00,57627.0390625,57921.8984375,57585.10546875,57778.6640625,0,0.0,0.0
2024-10-12 15:00:00+00:00,57781.83203125,57971.42578125,57627.33203125,57706.40625,0,0.0,0.0
2024-10-12 16:00:00+00:00,57719.90234375,57917.20703125,57633.30859375,57633.30859375,0,0.0,0.0
2024-10-12 17:00:00+00:00,57634.71484375,57790.8203125,57634.71484375,57654.015625,0,0.0,0.0
2024-10-12 18:00:00+00:00,57672.79296875,57724.48828125,57507.4921875,57507.4921875,0,0.0,0.0
2024-10-12 19:00:00+00:00,57518.19921875,57624.80859375,57508.62890625,57585.59375,0,0.0,0.0
2024-10-12 20:00:00+00:00,57570.35546875,57654.2578125,57570.35546875,57617.27734375,0,0.0,0.0
2024-10-12 21:00:00+00:00,57603.9140625,57756.21484375,57595.59765625,57739.55859375,0,0.0,0.0
2024-10-12 22:00:00+00:00,57751.09375,57842.55078125,57714.80859375,57842.55078125,0,0.0,0.0
2024-10-12 23:00:00+00:00,57821.8203125,57890.41015625,57722.09765625,57749.61328125,0,0.0,0.0
2024-10-13 00:00:00+00:00,57767.4765625,57836.18359375,57637.47265625,57760.35546875,0,0.0,0.0
2024-10-13 01:00:00+00:00,57724.87109375,57724.87109375,57434.98828125,57444.62109375,0,0.0,0.0
2024-10-13 02:00:00+00:00,57449.2890625,57475.92578125,57297.87890625,57420.14453125,43356160,0.0,0.0
2024-10-13 03:00:00+00:00,57420.14453125,57444.171875,57265.265625,57274.73828125,0,0.0,0.0
2024-10-13 04:00:00+00:00,57283.67578125,57417.86328125,57283.67578125,57382.58203125,0,0.0,0.0
2024-10-13 05:00:00+00:00,57386.22265625,57507.82421875,57377.1015625,57414.53125,0,0.0,0.0
2024-10-13 06:00:00+00:00,57424.36328125,57521.7734375,57424.36328125,57428.75,0,0.0,0.0
2024-10-13 07:00:00+00:00,57458.1796875,57463.18359375,57312.98046875,57414.578125,66759680,0.0,0.0
2024-10-13 08:00:00+00:00,57405.94140625,57513.24609375,57363.40625,57371.078125,242387968,0.0,0.0
2024-10-13 09:00:00+00:00,57376.796875,57430.32421875,57349.125,57395.125,173219840,0.0,0.0
2024-10-13 10:00:00+00:00,57401.0703125,57405.109375,57280.5390625,57280.5390625,0,0.0,0.0
2024-10-13 11:00:00+00:00,57273.76171875,57356.84765625,57119.23828125,57144.94921875,0,0.0,0.0
2024-10-13 12:00:00+00:00,57153.47265625,57298.9453125,57153.47265625,57231.21484375,0,0.0,0.0
2024-10-13 13:00:00+00:00,57275.1953125,57385.1484375,57211.26171875,57225.9140625,0,0.0,0.0
2024-10-13 14:00:00+00:00,57210.56640625,57222.3671875,56835.37890625,56850.71875,60848128,0.0,0.0
2024-10-13 15:00:00+00:00,56870.5,56938.64453125,56691.34375,56846.171875,176882688,0.0,0.0
2024-10-13 16:00:00+00:00,56808.34375,57283.49609375,56808.34375,57206.69921875,290277376,0.0,0.0
2024-10-13 17:00:00+00:00,57206.69921875,57425.8203125,57037.56640625,57091.55859375,413669376,0.0,0.0
2024-10-13 18:00:00+00:00,57102.21484375,57180.234375,56943.796875,57023.2265625,45444096,0.0,0.0
2024-10-13 19:00:00+00:00,57014.6171875,57306.98828125,57014.6171875,57306.98828125,105764864,0.0,0.0
2024-10-13 20:00:00+00:00,57268.078125,57328.08984375,57190.8671875,57312.0,118784,0.0,0.0
2024-10-13 21:00:00+00:00,57339.45703125,57535.80078125,57289.61328125,57511.23046875,487581696,0.0,0.0
2024-10-13 22:00:00+00:00,57588.81640625,57694.9296875,57313.45703125,57380.1953125,558020608,0.0,0.0
2024-10-13 23:00:00+00:00,57395.24609375,57556.359375,57233.0859375,57556.359375,73571328,0.0,0.0
2024-10-14 00:00:00+00:00,57532.9921875,57532.9921875,57192.16796875,57226.18359375,168253440,0.0,0.0
2024-10-14 01:00:00+00:00,57243.71484375,57473.359375,57238.02734375,57297.03515625,0,0.0,0.0
2024-10-14 02:00:00+00:00,57298.22265625,57308.01171875,57200.14453125,57269.16015625,10968064,0.0,0.0
